日期,開盤,最高,最低,收盤,成交量,成交值,成交筆數 
2020-02-03,315.0,316.5,312.0,315.0,59560849,18735249826,26481
2020-02-04,319.0,326.0,318.0,325.0,51890496,16779240196,22585
2020-02-05,329.0,329.5,324.5,327.5,36601453,11985817083,16656
2020-02-06,329.5,332.5,329.0,332.5,29267094,9673707722,14241
2020-02-07,330.0,330.5,326.0,328.0,28798327,9457501583,13068
2020-02-10,321.5,328.0,321.0,327.5,30632424,9966008152,14822
2020-02-11,330.5,332.5,330.0,331.5,27524935,9120443920,12761
2020-02-12,333.5,336.0,333.0,335.0,37612639,12593082711,17394
2020-02-13,338.0,338.0,335.0,335.0,22757021,7651002556,12560
2020-02-14,337.0,337.0,334.5,335.0,16933683,5688253988,7873
2020-02-17,331.5,333.0,330.5,331.5,15937079,5285358606,9745
2020-02-18,324.5,326.5,322.0,322.0,61825604,20038966800,36515
2020-02-19,322.5,327.0,322.0,326.5,38781218,12607659678,15970
2020-02-20,328.0,329.0,325.0,325.5,27011736,8816323141,11694
2020-02-21,325.5,326.5,323.0,325.0,22813534,7410727084,9339
2020-02-24,319.5,321.5,319.5,320.0,41693680,13353219384,18898
2020-02-25,320.0,323.5,317.5,322.0,36195011,11627995053,17356
2020-02-26,317.0,320.5,316.5,318.5,60479362,19249143345,24309
2020-02-27,319.0,320.0,315.0,316.0,61250927,19391910286,20628
2020-03-02,308.0,317.0,308.0,311.0,79912942,24855665846,35297
2020-03-03,318.5,320.0,316.0,317.5,49679411,15789492698,20690
2020-03-04,322.0,322.0,317.0,320.5,42941146,13725549866,16115
2020-03-05,325.0,326.0,323.0,323.0,37861525,12275502600,15105
2020-03-06,320.0,320.5,315.0,315.0,51546760,16334718760,24170
2020-03-09,307.5,310.0,305.5,305.5,87871277,27002200316,44877
2020-03-10,301.5,309.0,301.0,307.0,71950130,21841866011,30257
2020-03-11,309.0,310.5,302.0,302.0,62216710,19082184050,27163
2020-03-12,299.0,299.0,287.0,294.0,113527351,33354439696,56983
2020-03-13,275.0,294.0,272.5,290.0,149995148,42093851568,71987
2020-03-16,285.0,291.0,275.5,276.5,103873228,29325796516,51291
2020-03-17,265.0,276.5,265.0,268.0,121323651,32644681270,57117
2020-03-18,269.5,272.5,260.0,260.0,117437643,31238087138,53980
2020-03-19,252.0,253.0,235.5,248.0,160811697,39559889553,77302
2020-03-20,258.5,270.0,256.0,270.0,157664726,41708625746,69821
2020-03-23,257.0,262.5,252.0,255.0,76466709,19728534253,41620
2020-03-24,268.0,274.0,266.0,267.5,81952933,22092060477,41072
2020-03-25,276.5,280.0,274.0,277.0,79447199,22071764616,40928
2020-03-26,279.5,280.0,275.5,280.0,52845633,14734062740,27642
2020-03-27,284.0,286.0,273.0,273.0,68752306,19166425080,36019
2020-03-30,263.5,269.0,262.5,267.5,49159956,13069754664,27778
2020-03-31,273.0,274.0,269.5,274.0,48837923,13328328402,20336
2020-04-01,276.5,276.5,271.5,271.5,44515034,12189600248,19572
2020-04-06,273.0,275.5,270.0,275.5,56392754,15416461507,19966
2020-04-07,283.5,284.0,280.5,283.0,48787346,13789711851,24280
2020-04-08,285.0,285.5,283.0,285.0,37912826,10793168410,19120
2020-04-09,287.5,288.0,282.5,283.0,27620430,7875230674,15265
2020-04-10,280.0,282.0,279.0,279.5,27252858,7627695456,15831
2020-04-13,278.5,281.5,278.5,278.5,22196596,6202532380,12809
2020-04-14,281.0,285.5,280.0,285.0,48809688,13871821268,22209
2020-04-15,287.0,288.5,286.0,287.5,55216434,15858454926,25687
2020-04-16,283.0,288.5,283.0,286.5,47815280,13687088932,19083
2020-04-17,303.5,308.5,300.5,306.5,116368201,35390449546,60866
2020-04-20,308.0,309.0,302.5,304.0,41381669,12630026545,21784
2020-04-21,300.5,301.5,293.5,295.0,61479357,18278370071,39041
2020-04-22,294.5,295.0,290.5,294.0,42192580,12342754680,25171
2020-04-23,300.0,300.0,294.0,295.5,39474478,11715672966,18538
2020-04-24,295.5,297.0,294.0,294.0,26008090,7664402426,13660
2020-04-27,298.0,298.5,296.0,298.0,38493406,11461378300,15916
2020-04-28,298.5,298.5,294.5,296.5,37395165,11068004170,18211
2020-04-29,299.0,301.5,298.0,299.0,44059301,13204219300,21627
2020-04-30,302.0,305.0,301.5,304.5,55126085,16746696425,26211
2020-05-04,294.5,296.5,294.0,295.0,71581861,21143650578,37732
2020-05-05,296.5,298.0,295.0,295.5,23547405,6974440285,13567
2020-05-06,294.5,296.0,292.5,296.0,34240479,10092690362,16041
2020-05-07,294.5,299.0,294.5,297.5,27621198,8203221202,13147
2020-05-08,300.0,300.0,296.0,297.5,32295893,9630976352,14333
2020-05-11,300.0,301.5,298.5,301.0,28727019,8632333238,14908
2020-05-12,297.5,298.5,295.0,295.0,52089788,15432954536,29069
2020-05-13,293.0,297.0,292.5,297.0,26156418,7719593564,14547
2020-05-14,293.0,295.0,292.5,293.0,34315948,10071370160,21480
2020-05-15,297.5,298.5,294.5,298.0,42494804,12632272396,20067
2020-05-18,291.0,293.5,290.0,290.0,84986065,24756022656,49632
2020-05-19,294.0,294.0,291.5,291.5,51250214,14990319202,22023
2020-05-20,293.0,294.0,291.0,294.0,32677994,9567990032,16892
2020-05-21,296.0,298.0,295.0,297.5,30997468,9206365464,17052
2020-05-22,294.5,295.0,291.0,292.0,40192923,11747440165,22342
2020-05-25,290.5,293.0,288.5,292.0,26803223,7788420839,14574
2020-05-26,295.0,297.5,293.5,295.5,33856481,10028976876,19522
2020-05-27,297.0,298.0,295.5,296.5,23375959,6932934823,11244
2020-05-28,298.5,298.5,293.0,294.0,28444568,8410743560,13203
2020-05-29,292.0,292.5,290.0,292.0,79774181,23256168447,21031
2020-06-01,294.0,296.5,293.5,295.5,35811214,10578544344,15498
2020-06-02,296.0,297.5,296.0,296.5,24771587,7347169339,9741
2020-06-03,300.0,301.0,298.0,301.0,65176337,19540600937,33058
2020-06-04,305.0,306.0,304.0,306.0,46572451,14215392006,24478
2020-06-05,308.5,312.0,308.0,311.5,42981262,13316391746,24091
2020-06-08,316.0,319.0,315.0,318.0,50302921,15949799878,28573
2020-06-09,316.5,319.0,314.0,319.0,36417082,11540574158,19976
2020-06-10,319.0,324.0,318.0,322.5,39984259,12851638696,22657
2020-06-11,325.5,327.0,318.5,320.5,50104255,16175716318,27059
2020-06-12,313.0,317.5,312.5,316.0,45992918,14503326244,25260
2020-06-15,316.0,317.5,308.5,309.5,51032404,15955585136,29255
2020-06-16,317.0,317.0,314.0,315.0,36608216,11548961256,19376
2020-06-17,316.5,317.0,313.5,315.0,34522968,10868533726,16215
2020-06-18,314.5,315.0,313.0,314.5,29044474,9116600810,11891
2020-06-19,314.0,314.5,312.0,314.5,48130280,15102300186,12915
2020-06-22,314.5,316.5,312.0,312.0,37374616,11722688924,18836
2020-06-23,316.0,316.5,312.5,315.0,41300084,12981121544,15959
2020-06-24,319.0,320.0,316.0,317.5,54147024,17222201002,27080
2020-06-29,314.0,315.0,310.0,312.0,56580892,17666589088,30557
2020-06-30,313.5,314.0,311.0,313.0,48991860,15308240540,16164
2020-07-01,315.0,318.0,314.0,317.5,29532342,9352570756,15616
2020-07-02,319.0,322.0,318.0,322.0,34526178,11073798316,18347
2020-07-03,327.0,330.5,326.5,329.5,53341987,17522076723,30227
2020-07-06,332.5,338.0,332.0,338.0,57256220,19200718243,31866
2020-07-07,343.5,346.0,338.0,338.5,59046323,20143258406,32076
2020-07-08,337.5,342.5,337.5,341.0,30720218,10472667338,16664
2020-07-09,346.0,347.0,343.0,345.0,35522376,12260686220,20200
2020-07-10,352.5,353.0,345.5,348.5,60902108,21298923681,32227
2020-07-13,351.0,354.5,350.5,354.5,48069523,16936157378,23210
2020-07-14,355.0,364.0,354.5,363.5,61764150,22149169600,30990
2020-07-15,366.0,370.0,361.0,363.0,73438362,26878490033,37598
2020-07-16,359.0,361.0,353.5,357.5,68220512,24377018692,35594
2020-07-17,361.0,369.0,360.0,367.0,65727485,23996121778,36722
2020-07-20,370.0,370.0,362.5,366.0,42769238,15691909846,23329
2020-07-21,372.5,387.0,371.5,383.0,64219128,24407468152,40265
2020-07-22,381.0,386.0,379.0,384.0,43759670,16767989450,25527
2020-07-23,382.0,383.0,379.0,381.5,45209282,17231009506,22913
2020-07-24,390.0,395.0,382.0,386.0,86682734,33695112524,45082
2020-07-27,420.5,424.5,416.5,424.5,99333798,41953573583,49274
2020-07-28,464.0,466.5,428.5,435.0,166307746,75123130010,92224
2020-07-29,428.0,431.5,419.5,422.0,85663166,36386667384,53102
2020-07-30,436.5,441.0,428.5,434.0,69293949,30051464315,36621
2020-07-31,426.0,432.0,425.5,425.5,49897674,21317525636,27649
2020-08-03,420.5,424.0,415.0,416.0,76429571,31981087178,43351
2020-08-04,421.5,425.5,418.5,425.5,41223445,17400436350,22245
2020-08-05,430.5,433.5,426.0,429.0,47223834,20254548454,24712
2020-08-06,437.5,438.0,431.0,435.0,41029627,17828715872,22407
2020-08-07,433.5,434.0,428.0,433.0,36589460,15774632075,19737
2020-08-10,427.5,437.5,427.5,435.5,36067500,15674843876,21342
2020-08-11,432.0,435.0,429.0,429.0,34545313,14918017903,20297
2020-08-12,422.0,423.5,419.0,419.0,52143474,21947906528,32752
2020-08-13,428.0,429.0,424.5,429.0,44352335,18951081715,21492
2020-08-14,424.0,428.0,423.0,427.0,23419955,9972205195,12640
2020-08-17,427.0,435.0,425.5,435.0,34137731,14727171985,20815
2020-08-18,440.0,440.5,432.0,433.0,41643160,18143913940,21111
2020-08-19,436.0,436.5,427.5,427.5,31486800,13574970200,18279
2020-08-20,427.0,427.5,401.0,415.0,75097235,31329822730,45669
2020-08-21,421.5,427.0,420.0,424.5,41609467,17623640942,23055
2020-08-24,427.5,434.5,425.0,428.0,48375406,20784829580,24667
2020-08-25,433.5,436.0,430.5,434.5,35977899,15620395154,22029
2020-08-26,435.5,442.0,435.0,442.0,39243340,17215806501,25297
2020-08-27,448.0,453.5,444.0,444.0,53072712,23807529552,31559
2020-08-28,440.0,440.5,431.0,435.0,56842210,24784636480,35250
2020-08-31,437.0,439.5,426.5,426.5,81480538,35070751593,28283
2020-09-01,430.0,435.0,428.0,435.0,37429577,16166133072,17130
2020-09-02,441.0,441.0,430.5,433.0,34871407,15163566231,20225
2020-09-03,439.5,439.5,433.5,436.0,34951617,15265403012,17799
2020-09-04,427.0,432.5,427.0,429.0,46119911,19805723641,27886
2020-09-07,428.0,432.5,425.0,426.0,32019312,13709482930,19995
2020-09-08,428.0,433.0,427.5,431.0,23714670,10208232440,12440
2020-09-09,425.0,428.0,423.0,427.0,40551362,17238177436,21737
2020-09-10,432.5,435.0,430.5,435.0,35098921,15195641556,18240
2020-09-11,435.5,436.5,432.5,436.5,34298469,14912850453,14642
2020-09-14,436.0,442.0,435.5,441.0,39085833,17176752419,19850
2020-09-15,440.5,447.0,439.5,445.0,39061449,17342621676,21841
2020-09-16,460.0,462.0,455.5,458.0,64261238,29467622504,38158
2020-09-17,453.0,455.0,446.5,448.5,42058506,18937807200,26703
2020-09-18,447.0,449.5,443.0,444.0,52454922,23356122634,20845
2020-09-19,447.0,449.5,443.0,444.0,52999922,23598268654,20849
2020-09-21,443.5,450.0,440.0,440.0,39463920,17519538762,25830
2020-09-22,440.0,441.0,436.0,437.0,36130639,15828089521,22688
2020-09-23,436.0,438.5,432.0,433.5,45710963,19848338868,27825
2020-09-24,425.5,429.0,423.0,423.0,79806381,33926240806,54919
2020-09-25,427.0,428.0,421.0,424.0,38775269,16462036863,23283
2020-09-28,427.0,431.5,424.5,431.5,34156973,14641935557,19282
2020-09-29,432.5,435.0,428.0,431.0,32230502,13894338864,18642
2020-09-30,430.5,435.0,430.5,433.0,27334204,11836405536,14197
2020-10-05,438.0,438.0,431.5,432.5,32945832,14322073588,18147
2020-10-06,441.5,442.0,437.5,439.5,35775395,15715360800,20184
2020-10-07,435.0,445.0,435.0,443.0,42926239,18918714193,24431
2020-10-08,450.0,454.0,448.5,453.0,60853811,27461867933,37378
2020-10-12,458.0,462.0,457.5,460.0,64719223,29718269384,36105
2020-10-13,465.0,465.0,456.5,462.0,45750738,21091674102,25934
2020-10-14,460.5,461.0,457.0,459.0,40809241,18710125326,22590
2020-10-15,456.0,456.5,450.0,453.0,47775028,21665637296,23784
2020-10-16,451.0,456.0,448.5,449.0,46876801,21145718775,26589
2020-10-19,453.0,457.5,451.0,457.5,34470906,15682961448,17110
2020-10-20,455.5,457.0,451.0,451.0,25205638,11448841152,12717
2020-10-21,453.5,456.0,451.0,453.0,28058921,12724464634,15484
2020-10-22,450.0,455.0,449.5,455.0,23438547,10600049932,10342
2020-10-23,458.0,458.0,451.5,452.0,18777385,8516604326,9909
2020-10-26,455.0,455.0,450.0,450.0,15325622,6921488814,17662
2020-10-27,447.5,448.5,445.5,447.0,20668238,9239445403,30633
2020-10-28,445.0,447.0,443.0,444.0,25520663,11348808025,35591
2020-10-29,436.5,439.5,435.5,437.0,42333387,18508307812,55025
2020-10-30,437.0,437.0,432.0,432.0,48533771,21078595093,46866
2020-11-02,433.0,435.5,428.0,435.5,34185576,14748151911,35702
2020-11-03,439.5,443.0,438.0,441.0,30554955,13453257617,21025
2020-11-04,444.5,451.5,443.0,450.0,37839652,16929836989,30086
2020-11-05,451.5,451.5,445.5,451.0,35056446,15739024684,24757
2020-11-06,455.0,455.5,450.0,452.5,30365190,13757933908,20994
2020-11-09,458.0,460.0,454.0,458.5,39573670,18112249185,27858
2020-11-10,452.0,454.5,448.5,451.0,35263882,15922401246,31005
2020-11-11,448.5,457.0,448.5,457.0,36941804,16777298226,23138
2020-11-12,463.0,463.5,457.5,458.0,40413774,18620871137,28000
2020-11-13,459.0,462.0,456.5,462.0,31245881,14369416899,21659
2020-11-16,470.0,484.5,469.0,484.0,82786911,39375959505,67357
2020-11-17,502.0,506.0,485.5,485.5,73539870,36354124723,68553
2020-11-18,490.0,497.0,486.5,497.0,50883501,25067717689,38174
2020-11-19,499.0,499.0,490.0,490.0,44873316,22103193132,40189
2020-11-20,486.0,490.0,486.0,488.0,32772579,15987894002,30549
2020-11-23,494.5,498.5,492.0,496.5,38368352,19015203304,26792
2020-11-24,499.5,500.0,491.5,492.0,36128079,17879284595,34401
2020-11-25,495.0,495.5,487.0,487.0,42074640,20639572123,40053
2020-11-26,489.0,493.5,488.0,489.0,29102322,14264376445,19579
2020-11-27,487.5,492.0,486.5,489.0,33255829,16258241320,21312
2020-11-30,493.0,493.5,480.5,480.5,120571672,58251897234,49348
2020-12-01,489.5,490.0,483.5,490.0,37351265,18235567115,24823
2020-12-02,499.5,500.0,493.5,499.0,50949035,25351295095,35619
2020-12-03,499.5,499.5,495.0,497.0,35958644,17891632218,25643
2020-12-04,498.5,505.0,497.5,503.0,51633202,25883317758,35701
2020-12-07,512.0,515.0,506.0,514.0,44737551,22857195502,34755
2020-12-08,514.0,525.0,509.0,524.0,41290257,21393862101,35891
2020-12-09,521.0,524.0,520.0,520.0,43872705,22874515138,31740
2020-12-10,511.0,515.0,510.0,512.0,43991133,22516917355,49079
2020-12-11,517.0,517.0,505.0,516.0,46791611,23936387661,50924
2020-12-14,512.0,513.0,508.0,508.0,30809747,15703026732,33415
2020-12-15,507.0,510.0,504.0,504.0,40839899,20659995758,43959
2020-12-16,509.0,515.0,507.0,512.0,52270282,26791958686,30568
2020-12-17,515.0,515.0,508.0,508.0,38706785,19758119910,34778
2020-12-18,508.0,512.0,507.0,510.0,40157502,20452577509,20633
2020-12-20,508.0,512.0,507.0,510.0,40625502,20690792789,20638
2020-12-21,512.0,517.0,508.0,516.0,35047138,17979026278,21763
2020-12-22,512.0,516.0,509.0,509.0,22847245,11699014395,25967
2020-12-23,508.0,511.0,506.0,509.0,18320849,9321219765,16428
2020-12-24,511.0,512.0,508.0,510.0,15097008,7697672588,12741
2020-12-25,514.0,515.0,510.0,511.0,12581145,6449612552,14988
2020-12-28,512.0,515.0,509.0,515.0,19262886,9890545245,16673
2020-12-29,515.0,517.0,513.0,515.0,20151736,10370562545,17186
2020-12-30,516.0,525.0,514.0,525.0,46705107,24306881615,33173
2020-12-31,526.0,530.0,524.0,530.0,30326332,15989936054,25134
2021-01-04,530.0,540.0,528.0,536.0,39309959,21030671248,33314
2021-01-05,536.0,542.0,535.0,542.0,34839391,18761831567,28512
2021-01-06,555.0,555.0,541.0,549.0,54119434,29749660994,55451
2021-01-07,554.0,570.0,553.0,565.0,51939763,29197756180,47896
2021-01-08,580.0,580.0,571.0,580.0,60780148,35082273322,56408
2021-01-11,577.0,584.0,574.0,584.0,49822778,28819553869,49521
2021-01-12,583.0,597.0,582.0,591.0,51487212,30302775908,59586
2021-01-13,595.0,605.0,593.0,605.0,63958681,38328595480,59947
2021-01-14,587.0,597.0,587.0,592.0,78286708,46359333464,111825
2021-01-15,621.0,625.0,601.0,601.0,100998199,61876473170,105961
2021-01-18,608.0,608.0,594.0,607.0,50388664,30406611574,49008
2021-01-19,618.0,632.0,613.0,627.0,51679275,32145060983,55484
2021-01-20,633.0,650.0,631.0,647.0,95484470,61279319857,95577
2021-01-21,640.0,679.0,640.0,673.0,91912501,60847608650,114983
2021-01-22,649.0,665.0,649.0,649.0,131890314,86485307561,235170
2021-01-25,642.0,646.0,626.0,633.0,96640285,61335361172,154120
2021-01-26,632.0,640.0,610.0,617.0,114797609,71638808826,177764
2021-01-27,618.0,625.0,611.0,615.0,61490229,37955019341,77254
2021-01-28,600.0,608.0,598.0,601.0,100001514,60133792423,157809
2021-01-29,619.0,619.0,591.0,591.0,93634889,56468858346,129377
2021-02-01,595.0,612.0,587.0,611.0,68880939,41238363272,81336
2021-02-02,629.0,638.0,622.0,632.0,79976207,50465490302,82683
2021-02-03,638.0,642.0,630.0,630.0,49634227,31540113595,56504
2021-02-04,626.0,632.0,620.0,627.0,47008873,29428045971,44665
2021-02-05,638.0,641.0,631.0,632.0,54090831,34371133597,51130
2021-02-17,663.0,668.0,660.0,663.0,109485402,72684472348,91911
2021-02-18,664.0,665.0,656.0,660.0,53872341,35595036549,49909
2021-02-19,656.0,657.0,647.0,652.0,51364844,33489130268,63167
2021-02-22,660.0,662.0,650.0,650.0,37296078,24435347390,47106
2021-02-23,641.0,643.0,633.0,641.0,51641029,32994024772,73340
2021-02-24,627.0,636.0,625.0,625.0,69675637,43867401351,138249
2021-02-25,636.0,636.0,628.0,635.0,43994276,27821693279,46500
2021-02-26,611.0,618.0,606.0,606.0,117808162,71984507249,212399
2021-03-02,621.0,622.0,609.0,609.0,55444973,34127252545,71314
2021-03-03,609.0,622.0,601.0,622.0,49345387,30224662481,57669
2021-03-04,609.0,611.0,601.0,601.0,71319388,43140338759,143910
2021-03-05,588.0,605.0,584.0,601.0,85579527,50968119396,127693
2021-03-08,608.0,610.0,598.0,598.0,45330351,27328391282,84563
2021-03-09,585.0,595.0,585.0,595.0,71364341,42119079521,119860
2021-03-10,601.0,601.0,593.0,597.0,41196443,24582362251,54189
2021-03-11,596.0,612.0,595.0,609.0,55110783,33373164792,47945
2021-03-12,615.0,618.0,609.0,614.0,33721990,20685846485,36143
2021-03-15,614.0,614.0,609.0,611.0,27759904,16966586038,26748
2021-03-16,610.0,613.0,607.0,613.0,37594820,22960818140,37570
2021-03-17,612.0,612.0,602.0,604.0,41040131,24882337720,68575
2021-03-18,606.0,609.0,602.0,602.0,29926846,18107416842,31675
2021-03-19,594.0,598.0,591.0,591.0,73417854,43495923702,106929
2021-03-22,588.0,598.0,586.0,593.0,35208375,20821832098,54999
2021-03-23,597.0,603.0,593.0,594.0,30066358,17944449293,36418
2021-03-24,571.0,582.0,571.0,576.0,114240351,65936996598,242134
2021-03-25,572.0,581.0,570.0,575.0,70705812,40582929783,115935
2021-03-26,582.0,592.0,580.0,590.0,37638242,22096151059,49713
2021-03-29,599.0,602.0,596.0,599.0,38602913,23121644800,44494
2021-03-30,600.0,600.0,592.0,597.0,34022346,20265914930,46749
2021-03-31,596.0,597.0,587.0,587.0,40401672,23830740305,70517
2021-04-01,598.0,602.0,594.0,602.0,44344766,26546643487,48161
2021-04-06,615.0,616.0,608.0,610.0,37520216,22956644094,42421
2021-04-07,614.0,614.0,608.0,610.0,25213964,15388598857,28386
2021-04-08,606.0,613.0,603.0,613.0,24682283,15018027857,32087
2021-04-09,618.0,618.0,609.0,610.0,27841619,17050461881,28918
2021-04-12,612.0,613.0,603.0,605.0,23220822,14095600430,33421
2021-04-13,604.0,613.0,604.0,605.0,26577926,16147056878,30431
2021-04-14,608.0,612.0,600.0,612.0,30976922,18767482363,41231
2021-04-15,612.0,619.0,607.0,619.0,34480255,21161896936,40538
2021-04-16,610.0,611.0,603.0,610.0,49897191,30302018726,67600
2021-04-19,605.0,607.0,601.0,603.0,25058976,15118115025,43091
2021-04-20,598.0,602.0,595.0,602.0,35983069,21565754089,54243
2021-04-21,599.0,599.0,592.0,592.0,40832725,24301239871,92833
2021-04-22,596.0,598.0,591.0,591.0,35444824,21048935936,64893
2021-04-23,592.0,602.0,590.0,602.0,28247756,16883229943,29141
2021-04-26,605.0,610.0,603.0,610.0,32426908,19673836650,35286
2021-04-27,608.0,611.0,605.0,610.0,26711401,16243657543,25202
2021-04-28,606.0,608.0,601.0,602.0,24573487,14816842180,32197
2021-04-29,609.0,609.0,600.0,600.0,32340460,19526141359,30748
2021-05-03,595.0,597.0,588.0,588.0,44462786,26293982628,104448
2021-05-04,588.0,594.0,582.0,591.0,41867479,24631073691,69829
2021-05-05,594.0,594.0,585.0,585.0,30344592,17827745528,52492
2021-05-06,590.0,590.0,580.0,587.0,32493446,19014256835,69568
2021-05-07,594.0,600.0,589.0,599.0,28663597,17098341007,30061
2021-05-10,596.0,597.0,588.0,589.0,21335583,12609141276,43153
